record_id,year,state,district,agro_climatic_region,crop,season,annual_rainfall_mm,rainfall_anomaly_pct,avg_temperature_c,max_temperature_c,min_temperature_c,temperature_anomaly_c,humidity_pct,soil_moisture_pct,soil_ph,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,irrigation_pct,hot_days,consecutive_dry_days,heavy_rain_days,cultivated_area_ha,drought_risk_score,drought_risk,heat_risk_score,heat_risk,flood_risk_score,flood_risk,overall_climate_risk_score,overall_climate_risk,yield_tonnes_per_ha,production_tonnes
7192,2018,Maharashtra,Osmanabad,Marathwada,Cotton,Kharif,745.3,6.5,27.63,35.67,20.42,0.63,47.5,42.2,5.91,310.1,39.8,270.4,58.6,16,20,5,2513.1,5.0,Low,15.7,Low,11.2,Low,10.1,Low,0.26,653.1
7193,2010,Maharashtra,Kolhapur,Western Maharashtra,Rice,Kharif,640.1,-20.0,26.62,34.8,20.75,1.12,45.7,25.4,8.07,378.1,5.0,320.3,26.3,6,28,3,4902.1,34.8,Medium,4.5,Low,6.8,Low,17.8,Low,1.119,5487.3
7194,2021,Maharashtra,Sangli,Western Maharashtra,Soybean,Kharif,1007.7,26.0,25.85,34.0,17.32,0.35,65.4,65.6,6.17,242.6,45.4,357.7,4.5,0,16,7,1387.1,4.0,Low,0.0,Low,20.9,Low,6.9,Low,0.573,795.4
7195,2004,Maharashtra,Nashik,Western Maharashtra,Cotton,Kharif,459.6,-42.6,22.24,33.64,16.25,-3.26,68.8,30.8,6.96,325.6,30.4,418.0,29.2,14,35,5,1694.5,26.6,Low,10.5,Low,11.2,Low,17.4,Low,0.085,144.4
7196,2010,Maharashtra,Gadchiroli,Vidarbha,Soybean,Kharif,458.7,-51.7,25.77,35.54,15.18,-1.23,37.8,24.3,7.53,302.0,24.9,387.7,9.3,16,65,3,1302.9,36.1,Medium,15.0,Low,6.8,Low,21.8,Low,0.559,728.9
7197,2024,Maharashtra,Sindhudurg,Konkan,Wheat,Rabi,3010.7,20.4,27.63,35.51,20.59,0.63,82.9,58.6,7.32,300.6,32.3,333.5,42.0,14,0,16,10638.7,0.0,Low,13.3,Low,100.0,High,29.4,Low,0.08,851.1
7198,2002,Maharashtra,Latur,Marathwada,Rice,Kharif,488.6,-30.2,28.41,42.15,18.18,1.41,47.6,22.5,7.41,277.6,24.9,312.9,12.0,54,58,3,3994.5,52.7,Medium,79.9,High,6.8,Low,50.2,Medium,1.021,4077.5
7199,2017,Maharashtra,Wardha,Vidarbha,Cotton,Kharif,1079.8,13.7,27.71,38.45,18.27,0.71,55.6,59.4,5.95,256.5,18.1,216.3,17.2,38,17,7,4371.5,4.2,Low,47.5,Medium,21.2,Low,22.8,Low,0.192,839.2
7200,2009,Maharashtra,Satara,Western Maharashtra,Rice,Kharif,704.9,-11.9,26.19,35.6,19.72,0.69,64.5,35.0,7.34,212.5,17.8,436.8,10.9,14,31,5,6305.4,27.7,Low,13.8,Low,11.2,Low,19.0,Low,1.381,8707.2
7201,2013,Maharashtra,Sindhudurg,Konkan,Sugarcane,Annual,2661.7,6.5,26.26,36.45,17.02,-0.74,73.5,52.9,7.85,406.9,25.0,307.2,71.7,13,0,20,5776.8,0.0,Low,17.7,Low,80.8,High,26.0,Low,13.386,77329.1
7202,2002,Maharashtra,Aurangabad,Marathwada,Cotton,Kharif,686.1,-2.0,24.53,33.65,18.6,-2.47,57.2,28.5,6.79,192.2,30.0,285.8,28.4,18,31,7,1644.8,9.2,Low,13.5,Low,15.7,Low,12.3,Low,0.165,271.4
7203,2005,Maharashtra,Buldhana,Vidarbha,Maize,Kharif,533.1,-43.9,26.41,36.27,18.29,-0.59,68.0,43.8,6.92,277.5,34.0,435.5,33.1,33,29,6,10156.4,16.3,Low,31.7,Low,13.5,Low,20.7,Low,2.09,21230.3
7204,2014,Maharashtra,Gadchiroli,Vidarbha,Cotton,Kharif,1108.2,16.6,26.84,39.52,19.36,-0.16,53.9,61.3,7.38,246.9,35.8,168.1,48.6,38,1,9,1701.3,0.2,Low,53.3,Medium,27.7,Low,24.6,Low,0.229,388.9
7205,2023,Maharashtra,Buldhana,Vidarbha,Sugarcane,Annual,794.4,-16.4,27.76,35.95,21.15,0.76,45.3,26.2,6.93,176.3,32.8,312.3,71.0,26,53,4,12997.3,35.3,Medium,24.7,Low,9.0,Low,25.2,Low,46.158,599934.9
7206,2016,Maharashtra,Jalna,Marathwada,Sugarcane,Annual,581.2,-17.0,28.71,34.55,20.3,1.71,64.9,26.8,7.68,237.6,30.7,185.3,65.1,13,46,4,7043.6,42.9,Medium,9.8,Low,9.0,Low,23.5,Low,37.409,263492.2
7207,2004,Maharashtra,Amravati,Vidarbha,Wheat,Rabi,782.6,-17.6,27.27,35.17,19.76,0.27,61.7,55.5,7.39,154.8,26.2,404.5,48.1,20,20,7,809.9,5.0,Low,15.9,Low,25.3,Low,13.7,Low,0.396,320.4
7208,2007,Maharashtra,Amravati,Vidarbha,Wheat,Rabi,1134.1,19.4,26.67,36.23,16.63,-0.33,60.2,44.7,6.87,273.4,22.9,362.0,42.2,25,22,9,1749.0,5.5,Low,25.5,Low,64.9,Medium,27.0,Low,0.159,278.6
7209,2001,Maharashtra,Jalgaon,Khandesh,Soybean,Kharif,879.6,22.2,25.57,33.03,15.51,-1.93,31.3,54.3,5.83,351.2,25.8,229.1,7.2,6,21,7,2805.4,5.2,Low,4.5,Low,15.7,Low,7.6,Low,0.51,1431.5
7210,2021,Maharashtra,Akola,Vidarbha,Maize,Kharif,1054.2,11.0,28.57,40.07,18.79,1.57,65.7,72.1,7.13,235.4,38.6,544.2,19.1,33,0,7,1641.1,0.0,Low,52.6,Medium,24.3,Low,23.5,Low,1.511,2479.0
7211,2017,Maharashtra,Mumbai Suburban,Konkan,Soybean,Kharif,2620.2,4.8,28.02,35.38,21.3,1.02,70.0,60.3,6.28,369.2,29.0,410.3,68.1,15,0,20,5438.5,0.0,Low,13.3,Low,100.0,High,29.4,Low,0.08,435.1
7212,2008,Maharashtra,Beed,Marathwada,Soybean,Kharif,814.8,16.4,27.98,34.73,18.37,0.98,47.0,45.6,5.78,478.7,19.7,442.5,39.8,11,19,4,34913.1,4.8,Low,8.2,Low,9.0,Low,7.0,Low,0.967,33758.7
7213,2004,Maharashtra,Sangli,Western Maharashtra,Cotton,Kharif,564.9,-29.4,26.31,36.08,16.52,0.81,67.4,38.8,6.37,392.4,31.0,307.2,22.3,20,21,4,3415.9,14.6,Low,20.9,Low,9.0,Low,15.3,Low,0.247,845.2
7214,2014,Maharashtra,Latur,Marathwada,Maize,Kharif,714.1,2.0,26.2,32.51,18.86,-0.8,57.4,45.5,7.0,238.8,26.9,411.8,41.0,5,26,5,928.4,6.5,Low,3.8,Low,11.2,Low,6.8,Low,2.758,2560.2
7215,2003,Maharashtra,Washim,Vidarbha,Cotton,Kharif,984.1,3.6,28.63,35.45,23.3,1.63,50.2,63.4,7.74,318.7,37.2,441.8,44.9,19,6,7,7867.0,1.5,Low,16.7,Low,15.7,Low,10.1,Low,0.228,1794.5
7216,2010,Maharashtra,Bhandara,Vidarbha,Cotton,Kharif,1103.6,16.2,27.19,36.16,21.25,0.19,56.8,60.2,7.13,269.3,12.9,245.3,35.3,24,5,10,10832.2,1.2,Low,24.4,Low,29.6,Low,16.0,Low,0.204,2206.6
7217,2018,Maharashtra,Thane,Konkan,Cotton,Kharif,2523.8,1.0,27.0,35.68,17.62,-0.0,82.7,58.8,6.34,176.9,16.1,297.2,48.4,12,0,16,873.2,0.0,Low,12.7,Low,100.0,High,29.2,Low,0.08,69.9
7218,2009,Maharashtra,Akola,Vidarbha,Sugarcane,Annual,735.5,-22.6,28.56,35.49,16.71,1.56,61.8,31.4,7.17,307.2,34.3,203.1,86.4,10,34,1,3117.8,29.5,Low,10.2,Low,2.2,Low,16.3,Low,50.943,158831.1
7219,2002,Maharashtra,Akola,Vidarbha,Soybean,Kharif,968.9,2.0,27.5,36.12,19.19,0.5,62.0,64.8,6.47,289.3,33.2,185.8,21.7,18,22,8,3472.4,5.5,Low,19.6,Low,20.3,Low,13.9,Low,0.684,2373.4
7220,2011,Maharashtra,Jalna,Marathwada,Maize,Kharif,632.6,-9.6,27.47,38.37,20.22,0.47,49.8,36.4,6.71,224.0,21.8,101.7,12.8,47,25,3,7743.2,6.7,Low,53.8,Medium,6.8,Low,22.2,Low,1.435,11115.0
7221,2005,Maharashtra,Hingoli,Marathwada,Soybean,Kharif,705.3,0.8,27.49,37.75,19.78,0.49,63.4,48.7,6.29,313.5,44.4,196.3,48.6,42,44,2,28296.5,11.0,Low,46.6,Medium,4.5,Low,21.1,Low,0.689,19492.6
7222,2004,Maharashtra,Bhandara,Vidarbha,Cotton,Kharif,788.9,-17.0,26.3,36.97,17.91,-0.7,59.2,50.9,6.37,196.1,13.2,281.3,19.7,21,26,7,2060.4,6.5,Low,26.6,Low,15.7,Low,15.4,Low,0.196,404.7
7223,2013,Maharashtra,Mumbai Suburban,Konkan,Cotton,Kharif,3107.8,24.3,26.26,34.13,15.07,-0.74,81.6,60.3,6.96,80.0,28.2,306.2,13.1,18,0,19,5528.0,0.0,Low,13.5,Low,100.0,High,29.5,Low,0.08,442.2
7224,2023,Maharashtra,Nagpur,Vidarbha,Cotton,Kharif,1180.0,24.2,27.36,35.86,20.2,0.36,68.2,68.3,6.84,454.2,18.7,290.1,25.4,17,4,13,3039.6,1.0,Low,17.5,Low,41.6,Medium,16.6,Low,0.241,733.7
7225,2001,Maharashtra,Sindhudurg,Konkan,Rice,Kharif,2163.0,-13.5,27.56,37.95,20.46,0.56,75.8,61.8,6.83,129.0,11.6,202.9,11.7,27,0,14,12682.5,0.0,Low,36.5,Medium,54.3,Medium,25.6,Low,0.724,9176.7
7226,2005,Maharashtra,Hingoli,Marathwada,Cotton,Kharif,697.3,-0.4,27.62,37.5,18.76,0.62,45.0,44.9,7.83,204.1,11.8,80.0,34.8,33,26,7,8092.6,6.5,Low,38.5,Medium,15.7,Low,19.4,Low,0.172,1393.2
7227,2013,Maharashtra,Jalgaon,Khandesh,Cotton,Kharif,634.5,-11.9,27.04,34.73,20.28,-0.46,61.0,57.6,8.53,218.3,31.5,406.6,28.7,4,16,6,451.9,7.7,Low,3.0,Low,13.5,Low,7.6,Low,0.295,133.4
7228,2020,Maharashtra,Solapur,Western Maharashtra,Soybean,Kharif,751.2,-6.1,26.51,35.34,18.47,1.01,62.3,33.2,6.3,336.6,8.8,296.2,38.9,12,10,7,818.6,2.5,Low,10.9,Low,15.7,Low,8.6,Low,0.649,531.4
7229,2005,Maharashtra,Satara,Western Maharashtra,Wheat,Rabi,817.6,2.2,26.96,35.15,21.59,1.46,56.9,71.3,7.43,244.2,6.0,253.9,85.1,8,7,4,6079.8,1.8,Low,6.8,Low,22.0,Low,8.5,Low,0.463,2813.4
7230,2007,Maharashtra,Parbhani,Marathwada,Rice,Kharif,803.8,14.8,27.24,36.95,16.68,0.24,60.3,46.8,6.08,236.1,22.5,348.6,19.2,29,20,6,16912.3,20.0,Low,32.5,Low,13.5,Low,22.5,Low,1.363,23048.4
7231,2013,Maharashtra,Hingoli,Marathwada,Soybean,Kharif,686.4,-1.9,26.64,37.52,20.59,-0.36,50.3,35.9,6.9,91.0,20.9,165.3,27.4,32,43,5,4037.0,10.8,Low,37.9,Medium,11.2,Low,19.8,Low,0.517,2085.8
7232,2001,Maharashtra,Nandurbar,Khandesh,Cotton,Kharif,611.4,-15.1,27.34,37.11,17.01,-0.16,55.6,31.1,7.09,186.2,26.6,244.1,11.1,23,40,2,12029.6,15.5,Low,28.9,Low,4.5,Low,17.2,Low,0.183,2196.9
7233,2019,Maharashtra,Dhule,Khandesh,Maize,Kharif,892.6,24.0,28.86,40.78,20.81,1.36,48.8,49.8,7.67,390.4,8.1,205.6,14.4,42,9,10,10809.5,2.2,Low,63.3,Medium,22.5,Low,27.5,Low,1.554,16798.3
7234,2015,Maharashtra,Nashik,Western Maharashtra,Rice,Kharif,1091.2,36.4,25.83,36.96,22.18,0.33,62.5,49.8,6.4,216.9,33.4,384.4,26.2,38,5,6,14278.4,1.9,Low,39.3,Medium,13.5,Low,17.1,Low,1.46,20847.3
7235,2012,Maharashtra,Chandrapur,Vidarbha,Maize,Kharif,1054.5,11.0,27.58,37.35,21.84,0.58,55.3,51.5,7.01,262.8,29.9,304.8,25.4,28,10,6,11882.3,2.5,Low,33.9,Low,22.1,Low,17.8,Low,1.808,21483.1
7236,2015,Maharashtra,Thane,Konkan,Maize,Kharif,2715.5,8.6,27.5,34.84,16.84,0.5,75.8,68.6,7.38,326.5,31.8,385.8,28.7,4,0,14,4138.4,0.0,Low,3.0,Low,100.0,High,26.0,Low,0.08,331.1
7237,2014,Maharashtra,Ratnagiri,Konkan,Sugarcane,Annual,2858.5,14.3,26.84,35.96,19.7,-0.16,74.7,60.6,6.5,305.6,18.0,440.4,86.7,9,0,15,10254.2,0.0,Low,12.0,Low,77.3,High,23.3,Low,14.359,147236.8
7238,2001,Maharashtra,Kolhapur,Western Maharashtra,Maize,Kharif,727.4,-9.1,24.56,34.98,15.38,-0.94,50.5,46.6,6.14,295.4,26.8,353.4,1.0,18,17,5,8155.2,4.2,Low,13.5,Low,11.2,Low,9.1,Low,2.221,18113.9
7239,2025,Maharashtra,Raigad,Konkan,Rice,Kharif,2216.7,-11.3,27.73,34.83,17.75,0.73,84.5,75.0,6.86,365.2,35.2,381.2,30.9,11,0,10,6189.8,0.0,Low,8.2,Low,47.5,Medium,14.6,Low,1.167,7224.1
7240,2014,Maharashtra,Hingoli,Marathwada,Rice,Kharif,763.8,9.1,27.52,33.48,16.97,0.52,50.2,27.3,7.13,270.4,15.6,362.4,35.3,12,48,8,5091.1,31.7,Low,9.0,Low,18.0,Low,20.8,Low,1.604,8167.6
7241,2015,Maharashtra,Pune,Western Maharashtra,Rice,Kharif,648.6,-18.9,23.96,35.25,15.28,-1.54,74.4,31.0,5.64,184.8,37.8,249.8,25.5,24,40,4,13931.5,32.7,Low,19.4,Low,9.0,Low,22.4,Low,0.788,10974.2
7242,2024,Maharashtra,Jalgaon,Khandesh,Wheat,Rabi,607.4,-15.6,26.81,34.84,17.17,-0.69,57.5,47.5,6.37,200.0,26.5,341.3,63.5,23,21,5,10104.8,5.2,Low,17.2,Low,11.2,Low,10.7,Low,0.495,4998.2
7243,2016,Maharashtra,Pune,Western Maharashtra,Rice,Kharif,742.6,-7.2,26.7,36.06,17.51,1.2,63.3,31.3,7.21,210.5,55.1,348.2,28.7,16,32,6,7171.8,26.0,Low,17.8,Low,13.5,Low,20.2,Low,1.588,11385.4
7244,2014,Maharashtra,Nashik,Western Maharashtra,Soybean,Kharif,736.9,-7.9,25.54,32.8,19.95,0.04,60.0,60.3,7.19,340.3,40.5,142.6,0.0,0,21,2,6456.4,5.2,Low,0.0,Low,4.5,Low,3.3,Low,0.59,3809.5
7245,2020,Maharashtra,Nashik,Western Maharashtra,Soybean,Kharif,571.4,-28.6,26.66,36.64,20.86,1.16,43.0,44.2,7.67,378.1,22.4,295.4,13.5,22,50,4,1168.5,18.2,Low,25.5,Low,9.0,Low,18.3,Low,0.755,882.0
7246,2025,Maharashtra,Dhule,Khandesh,Cotton,Kharif,858.3,19.2,27.97,36.19,19.27,0.47,63.4,52.3,7.28,357.1,31.5,252.2,52.0,15,16,6,3682.3,4.0,Low,17.8,Low,13.5,Low,10.9,Low,0.28,1031.4
7247,2004,Maharashtra,Dhule,Khandesh,Sugarcane,Annual,482.9,-32.9,25.59,33.51,18.13,-1.91,46.6,29.3,7.74,321.6,16.5,369.1,96.2,13,55,4,1682.8,47.2,Medium,9.8,Low,9.0,Low,25.3,Low,22.103,37194.2
7248,2011,Maharashtra,Beed,Marathwada,Wheat,Rabi,723.1,3.3,28.23,37.19,18.9,1.23,69.7,46.6,8.09,357.8,41.4,294.3,54.1,19,14,5,3947.4,3.5,Low,26.3,Low,14.8,Low,13.9,Low,0.298,1178.0
7249,2008,Maharashtra,Jalna,Marathwada,Sugarcane,Annual,751.4,7.3,28.23,33.5,16.33,1.23,55.4,30.0,7.22,328.7,28.6,298.0,69.8,12,24,2,2291.1,26.3,Low,9.0,Low,4.5,Low,15.1,Low,41.964,96143.1
7250,2017,Maharashtra,Akola,Vidarbha,Cotton,Kharif,1067.6,12.4,27.76,38.81,19.91,0.76,52.1,65.6,7.51,292.1,17.2,193.6,50.9,40,6,6,4566.1,1.5,Low,51.0,Medium,18.2,Low,22.0,Low,0.224,1021.7
7251,2020,Maharashtra,Ratnagiri,Konkan,Soybean,Kharif,2652.3,6.1,27.81,36.64,22.68,0.81,74.4,58.7,7.16,161.0,49.4,418.8,45.6,31,0,16,2680.3,0.0,Low,32.3,Low,100.0,High,35.7,Medium,0.08,214.4
7252,2001,Maharashtra,Gadchiroli,Vidarbha,Maize,Kharif,1533.6,61.4,27.8,36.88,20.1,0.8,58.3,66.0,6.22,211.6,31.0,251.9,38.8,20,0,5,1349.3,0.0,Low,25.3,Low,55.0,Medium,22.1,Low,0.415,560.4
7253,2005,Maharashtra,Nanded,Marathwada,Soybean,Kharif,487.4,-30.4,29.63,38.99,19.13,2.63,50.2,31.7,6.68,255.2,42.1,437.6,50.8,34,22,5,2125.1,18.5,Low,47.4,Medium,11.2,Low,26.2,Low,0.531,1128.8
7254,2009,Maharashtra,Pune,Western Maharashtra,Cotton,Kharif,679.7,-15.0,25.92,37.34,18.94,0.42,59.7,47.8,7.64,134.7,18.9,249.0,43.4,36,10,6,3933.9,2.5,Low,39.9,Medium,13.5,Low,17.6,Low,0.2,787.7
7255,2012,Maharashtra,Jalgaon,Khandesh,Sugarcane,Annual,780.4,8.4,26.28,33.14,16.72,-1.22,46.8,44.4,7.39,106.2,25.4,470.8,72.5,18,30,5,838.3,26.4,Low,13.5,Low,11.2,Low,18.4,Low,31.265,26209.8
7256,2020,Maharashtra,Nandurbar,Khandesh,Rice,Kharif,682.6,-5.2,28.27,39.28,22.53,0.77,59.6,12.3,7.03,248.7,31.2,315.8,29.2,37,52,6,5155.7,51.8,Medium,51.3,Medium,13.5,Low,42.0,Medium,1.215,6262.6
7257,2014,Maharashtra,Nashik,Western Maharashtra,Sugarcane,Annual,659.9,-17.5,27.5,37.82,17.83,2.0,57.2,33.9,6.97,309.7,30.6,201.1,99.5,25,43,3,8721.3,35.2,Medium,34.3,Medium,6.8,Low,27.8,Low,34.81,303590.9
7258,2011,Maharashtra,Palghar,Konkan,Cotton,Kharif,3203.6,28.1,26.84,34.94,19.37,-0.16,83.9,63.5,6.62,276.1,22.8,99.3,53.3,11,0,21,4380.9,0.0,Low,8.2,Low,100.0,High,27.7,Low,0.08,350.5
7259,2006,Maharashtra,Wardha,Vidarbha,Rice,Kharif,1010.2,6.3,27.82,35.25,20.25,0.82,63.3,43.6,6.83,102.0,17.5,423.3,22.6,20,12,3,2471.1,7.7,Low,16.4,Low,6.8,Low,10.3,Low,1.491,3685.0
7260,2001,Maharashtra,Parbhani,Marathwada,Soybean,Kharif,557.2,-20.4,26.35,35.06,18.12,-0.65,55.8,35.8,7.05,299.4,19.9,323.3,50.9,19,31,7,1303.6,14.7,Low,14.6,Low,15.7,Low,14.9,Low,0.781,1018.0
7261,2019,Maharashtra,Thane,Konkan,Soybean,Kharif,2582.6,3.3,27.98,33.97,20.61,0.98,91.6,69.5,6.14,183.9,35.7,379.1,69.5,12,0,15,2995.2,0.0,Low,9.0,Low,100.0,High,28.0,Low,0.08,239.6
7262,2019,Maharashtra,Wardha,Vidarbha,Soybean,Kharif,871.9,-8.2,28.77,36.03,23.76,1.77,52.9,53.3,6.28,272.4,41.3,453.7,17.0,25,18,9,2580.2,4.5,Low,24.4,Low,20.2,Low,15.0,Low,0.627,1617.6
7263,2003,Maharashtra,Dhule,Khandesh,Soybean,Kharif,799.5,11.0,27.81,36.9,20.04,0.31,77.5,53.7,7.14,221.8,47.3,443.4,43.3,26,14,6,8376.9,3.5,Low,30.0,Low,13.5,Low,14.7,Low,0.87,7290.2
7264,2014,Maharashtra,Nashik,Western Maharashtra,Rice,Kharif,1006.8,25.9,24.35,34.13,15.57,-1.15,58.9,47.7,7.3,180.7,18.8,301.0,31.5,11,0,9,3737.0,4.9,Low,8.2,Low,20.2,Low,9.8,Low,1.096,4097.6
7265,2011,Maharashtra,Amravati,Vidarbha,Cotton,Kharif,782.1,-17.7,28.18,39.82,24.51,1.18,69.8,43.0,6.34,280.0,20.5,496.2,17.7,47,20,5,1942.1,5.0,Low,61.7,Medium,11.2,Low,25.3,Low,0.251,487.7
7266,2015,Maharashtra,Aurangabad,Marathwada,Cotton,Kharif,655.8,-6.3,27.72,35.81,16.44,0.72,51.0,35.7,6.14,139.8,32.5,357.4,9.4,10,24,6,1284.8,8.0,Low,11.9,Low,13.5,Low,10.7,Low,0.223,286.4
7267,2006,Maharashtra,Dhule,Khandesh,Rice,Kharif,783.1,8.8,27.17,36.26,22.64,-0.33,57.0,34.1,6.56,219.9,24.4,433.6,40.1,22,32,3,1313.9,24.0,Low,23.4,Low,6.8,Low,19.5,Low,1.696,2228.3
7268,2003,Maharashtra,Thane,Konkan,Cotton,Kharif,2277.8,-8.9,27.69,37.14,18.87,0.69,75.7,67.0,7.02,144.5,33.0,436.0,48.6,23,0,13,6620.3,0.0,Low,29.0,Low,100.0,High,34.6,Medium,0.08,529.6
7269,2019,Maharashtra,Bhandara,Vidarbha,Cotton,Kharif,1151.6,21.2,28.46,36.02,21.38,1.46,51.6,46.7,6.53,384.6,25.7,320.4,15.3,29,3,7,7056.5,0.8,Low,27.4,Low,26.2,Low,15.9,Low,0.238,1679.3
7270,2022,Maharashtra,Nandurbar,Khandesh,Rice,Kharif,612.4,-14.9,27.91,39.34,19.04,0.41,59.3,18.7,7.02,221.7,21.6,208.5,8.3,38,36,6,978.0,44.8,Medium,52.4,Medium,13.5,Low,39.5,Medium,1.005,982.8
7271,2004,Maharashtra,Bhandara,Vidarbha,Cotton,Kharif,1022.8,7.7,26.35,37.71,20.73,-0.65,64.1,53.9,8.06,408.0,33.2,259.1,10.4,26,10,6,15410.4,2.5,Low,34.4,Medium,15.1,Low,16.2,Low,0.233,3586.6
7272,2020,Maharashtra,Yavatmal,Vidarbha,Wheat,Rabi,1076.8,13.3,28.2,35.68,19.46,1.2,56.0,55.9,8.01,311.7,34.2,391.7,47.0,8,1,7,3440.0,0.2,Low,9.7,Low,54.7,Medium,17.0,Low,0.112,384.9
7273,2016,Maharashtra,Pune,Western Maharashtra,Wheat,Rabi,781.4,-2.3,24.67,31.61,14.5,-0.83,51.2,51.4,7.12,261.6,27.4,484.1,47.9,0,20,6,5395.8,5.0,Low,0.0,Low,22.9,Low,7.8,Low,0.855,4613.6
7274,2012,Maharashtra,Gadchiroli,Vidarbha,Maize,Kharif,1070.0,12.6,26.55,38.45,18.0,-0.45,60.5,58.2,5.21,194.2,38.2,186.4,15.9,40,6,7,6287.9,1.5,Low,49.0,Medium,25.5,Low,23.2,Low,1.212,7619.6
7275,2005,Maharashtra,Hingoli,Marathwada,Soybean,Kharif,774.7,10.7,26.17,33.42,19.2,-0.83,62.3,49.8,7.24,320.3,30.7,379.1,31.4,13,8,8,2113.0,2.0,Low,9.8,Low,18.0,Low,8.6,Low,0.806,1703.5
7276,2025,Maharashtra,Nandurbar,Khandesh,Wheat,Rabi,741.5,3.0,26.99,36.29,15.53,-0.51,49.0,61.7,6.99,310.3,39.8,215.4,68.5,19,28,5,6326.9,7.0,Low,21.3,Low,16.6,Low,14.1,Low,0.553,3501.1
7277,2011,Maharashtra,Sangli,Western Maharashtra,Cotton,Kharif,873.1,9.1,27.0,32.68,18.85,1.5,53.7,54.8,6.44,256.8,5.0,157.5,33.2,26,8,8,4339.1,2.0,Low,19.5,Low,18.0,Low,11.8,Low,0.192,835.2
7278,2011,Maharashtra,Amravati,Vidarbha,Maize,Kharif,966.8,1.8,26.13,33.08,16.83,-0.87,68.3,57.3,6.63,242.3,35.1,479.6,23.7,9,2,9,2674.5,0.5,Low,6.8,Low,22.4,Low,8.0,Low,2.279,6095.4
7279,2022,Maharashtra,Solapur,Western Maharashtra,Rice,Kharif,985.8,23.2,25.67,34.57,20.18,0.17,74.6,38.7,7.99,295.7,12.4,274.9,10.8,9,24,7,2348.2,11.9,Low,6.8,Low,15.7,Low,11.2,Low,1.412,3315.9
7280,2018,Maharashtra,Akola,Vidarbha,Cotton,Kharif,925.4,-2.6,28.25,39.4,21.99,1.25,58.5,49.0,6.61,263.8,29.7,310.0,53.2,41,3,5,1973.5,0.8,Low,54.9,Medium,11.2,Low,21.3,Low,0.242,477.7
7281,2005,Maharashtra,Kolhapur,Western Maharashtra,Sugarcane,Annual,371.0,-53.6,25.26,33.87,18.32,-0.24,53.8,8.2,8.02,366.7,29.2,235.9,70.2,13,52,4,3775.2,72.7,High,9.8,Low,9.0,Low,36.0,Medium,13.671,51612.0
7282,2011,Maharashtra,Aurangabad,Marathwada,Maize,Kharif,453.8,-35.2,28.33,33.37,20.45,1.33,48.4,32.3,7.12,299.0,34.8,439.9,32.9,4,40,2,5419.5,25.8,Low,3.0,Low,4.5,Low,13.0,Low,1.725,9346.7
7283,2020,Maharashtra,Dhule,Khandesh,Sugarcane,Annual,786.3,9.2,28.61,38.24,20.84,1.11,48.3,19.8,7.23,358.4,25.2,499.0,93.8,32,42,4,966.7,39.3,Medium,41.8,Medium,9.0,Low,32.6,Low,61.944,59881.6
7284,2023,Maharashtra,Washim,Vidarbha,Soybean,Kharif,1053.1,10.9,26.52,35.6,18.16,-0.48,61.9,64.3,6.08,304.8,17.4,403.2,15.6,24,7,8,6769.8,1.8,Low,21.3,Low,26.5,Low,14.4,Low,0.668,4522.9
7285,2011,Maharashtra,Sindhudurg,Konkan,Maize,Kharif,2699.1,8.0,24.89,34.0,14.03,-2.11,83.0,68.3,7.09,235.9,15.7,277.9,18.7,6,0,21,8318.1,0.0,Low,4.5,Low,100.0,High,26.5,Low,0.08,665.4
7286,2023,Maharashtra,Akola,Vidarbha,Sugarcane,Annual,948.8,-0.1,28.17,35.89,22.36,1.17,53.6,32.6,7.0,183.6,40.1,156.1,82.6,23,35,6,17842.1,19.9,Low,22.1,Low,13.5,Low,19.0,Low,43.149,769864.2
7287,2010,Maharashtra,Ratnagiri,Konkan,Maize,Kharif,2018.2,-19.3,28.26,39.33,20.43,1.26,77.1,56.9,7.52,258.0,25.3,184.9,27.8,44,0,11,9862.6,0.0,Low,56.8,Medium,100.0,High,43.8,Medium,0.08,789.0
7288,2015,Maharashtra,Gadchiroli,Vidarbha,Rice,Kharif,1104.9,16.3,30.79,40.32,21.51,3.79,49.1,28.5,6.59,250.2,30.1,254.0,29.3,54,24,6,2931.9,7.5,Low,69.8,High,13.5,Low,29.6,Low,0.91,2668.7
7289,2015,Maharashtra,Beed,Marathwada,Cotton,Kharif,805.4,15.1,27.11,33.5,18.76,0.11,47.3,44.2,6.75,299.5,40.4,338.1,12.0,0,25,4,7266.9,6.2,Low,0.0,Low,9.0,Low,4.9,Low,0.352,2559.5
7290,2013,Maharashtra,Gondia,Vidarbha,Soybean,Kharif,961.7,1.2,29.84,35.81,21.45,2.84,52.6,48.4,7.68,328.6,13.7,445.0,27.5,18,15,5,1182.4,3.8,Low,18.0,Low,13.0,Low,10.8,Low,0.52,614.8
7291,2024,Maharashtra,Ratnagiri,Konkan,Wheat,Rabi,2049.6,-18.0,25.92,36.4,19.0,-1.08,82.4,66.6,7.0,141.3,11.7,80.0,55.7,26,0,13,18801.9,0.0,Low,27.2,Low,100.0,High,34.0,Low,0.08,1504.2
