record_id,year,state,district,agro_climatic_region,crop,season,annual_rainfall_mm,rainfall_anomaly_pct,avg_temperature_c,max_temperature_c,min_temperature_c,temperature_anomaly_c,humidity_pct,soil_moisture_pct,soil_ph,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,irrigation_pct,hot_days,consecutive_dry_days,heavy_rain_days,cultivated_area_ha,drought_risk_score,drought_risk,heat_risk_score,heat_risk,flood_risk_score,flood_risk,overall_climate_risk_score,overall_climate_risk,yield_tonnes_per_ha,production_tonnes,rainfall_requirement_ratio,rainfall_deficit_index,heat_stress_index,drought_stress_index,soil_fertility_index,irrigation_adequacy,extreme_weather_days,rainfall_soil_interaction,temperature_rainfall_interaction,growing_condition_score
7008,2015,Maharashtra,Sangli,Western Maharashtra,Rice,Kharif,843.2,5.4,25.87,34.47,19.36,0.37,77.5,39.6,7.34,197.5,34.1,356.3,36.9,0,41,7,6937.8,23.3,Low,0.0,Low,15.7,Low,13.7,Low,1.413,9805.4,0.7026666666666667,0.0,0.0,0.3568142857142857,0.6545875,0.5676923076923077,51.5,0.371008,0.01998,70.05004059829061
7009,2015,Maharashtra,Aurangabad,Marathwada,Maize,Kharif,732.7,4.7,27.64,35.85,22.04,0.64,61.0,38.9,7.07,261.2,38.2,317.5,21.1,34,28,6,5572.1,7.0,Low,30.2,Low,13.5,Low,16.3,Low,2.468,13751.2,1.1272307692307693,0.0,0.3457589285714287,0.31923333333333337,0.72925,0.4688888888888889,71.0,0.5846570256410256,0.03008,67.02921436202686
7010,2025,Maharashtra,Thane,Konkan,Sugarcane,Annual,2890.4,15.6,26.16,32.65,15.14,-0.84,79.6,73.7,6.46,116.5,28.2,240.1,81.1,0,0,15,5378.3,0.0,Low,0.0,Low,78.6,High,19.6,Low,8.972,48251.4,1.9269333333333334,0.0,0.0,0.023233333333333335,0.5413625,1.01375,22.5,1.893533155555556,-0.13104,75.03169444444445
7011,2007,Maharashtra,Hingoli,Marathwada,Maize,Kharif,536.0,-23.4,27.9,34.61,21.96,0.9,41.6,47.4,6.18,182.3,24.8,318.8,10.7,17,41,6,3790.9,19.0,Low,12.8,Low,13.5,Low,15.6,Low,1.281,4855.4,0.8246153846153846,0.46799999999999997,0.15122321428571425,0.5208142857142857,0.5698375,0.23777777777777775,67.0,0.5211569230769231,-0.21059999999999998,63.600880418192915
7012,2020,Maharashtra,Jalgaon,Khandesh,Maize,Kharif,717.0,-0.4,29.6,35.93,21.15,2.1,50.4,47.5,7.2,452.3,21.2,249.2,54.7,25,33,7,4655.1,8.2,Low,23.9,Low,15.7,Low,15.3,Low,1.423,6622.5,1.103076923076923,0.008,0.2934017857142857,0.2811952380952381,0.6805999999999999,1.2155555555555557,68.5,0.6986153846153846,-0.008400000000000001,80.15969116300366
7013,2023,Maharashtra,Nashik,Western Maharashtra,Maize,Kharif,799.9,-0.0,23.93,28.0,16.91,-1.57,69.4,58.2,7.63,306.6,20.5,310.7,56.0,0,11,4,2988.7,2.8,Low,0.0,Low,9.0,Low,3.4,Low,2.376,7101.1,1.2306153846153847,0.0,0.0,0.14714285714285713,0.5957250000000001,1.2444444444444445,17.0,0.9549575384615385,0.0,83.59091025641025
7014,2009,Maharashtra,Hingoli,Marathwada,Maize,Kharif,975.7,39.4,27.78,35.12,20.05,0.78,59.5,37.4,6.95,479.7,24.5,350.0,30.0,18,17,6,6333.7,4.2,Low,14.2,Low,16.3,Low,10.5,Low,2.338,14807.2,1.5010769230769232,0.0,0.19271428571428556,0.2681904761904762,0.7787499999999999,0.6666666666666666,44.0,0.7485370256410256,0.30732,67.63967032967032
7015,2010,Maharashtra,Buldhana,Vidarbha,Rice,Kharif,854.8,-10.0,26.81,36.83,19.94,-0.19,53.6,46.2,6.95,391.3,23.4,241.5,4.4,24,17,5,8780.3,16.7,Low,28.1,Low,11.2,Low,19.1,Low,1.795,15764.1,0.7123333333333333,0.2,0.2800982142857142,0.33445714285714284,0.7135625,0.0676923076923077,48.5,0.4387973333333333,0.019,58.949178495115994
7016,2011,Maharashtra,Nagpur,Vidarbha,Maize,Kharif,762.1,-19.8,27.02,40.85,18.53,0.02,74.0,59.1,6.69,178.6,20.8,356.9,29.9,54,22,0,4010.8,5.5,Low,72.7,High,0.0,Low,26.3,Low,1.818,7292.7,1.1724615384615384,0.396,0.8180803571428572,0.3559857142857143,0.630325,0.6644444444444444,76.0,0.9238996923076922,-0.00396,66.50982455738706
7017,2006,Maharashtra,Pune,Western Maharashtra,Soybean,Kharif,829.9,3.7,24.85,32.22,14.59,-0.65,55.1,49.7,6.89,106.8,20.2,273.9,7.6,4,23,8,7369.8,5.8,Low,3.0,Low,18.0,Low,7.9,Low,0.426,3138.3,1.1065333333333334,0.0,0.025714285714285714,0.2753047619047619,0.54345,0.19,39.0,0.7332627555555556,-0.024050000000000002,65.7610634920635
7018,2022,Maharashtra,Palghar,Konkan,Wheat,Rabi,2093.0,-16.3,28.01,37.19,17.58,1.01,86.0,59.3,6.4,486.0,34.3,356.2,52.6,28,0,14,10727.5,0.0,Low,33.0,Low,100.0,High,35.9,Medium,0.08,858.2,3.0,0.326,0.6743124999999999,0.21383333333333332,0.7996,0.9563636363636364,49.0,2.372,-0.16463,55.817918560606074
7019,2011,Maharashtra,Wardha,Vidarbha,Cotton,Kharif,944.2,-0.6,28.75,36.98,17.44,1.75,70.9,50.4,7.02,263.4,36.5,299.1,18.6,9,9,9,3148.3,2.2,Low,17.7,Low,20.2,Low,11.8,Low,0.253,798.0,1.18025,0.012,0.19398214285714266,0.2061714285714286,0.719175,0.4133333333333334,31.5,0.793128,-0.0105,70.17626785714286
7020,2005,Maharashtra,Wardha,Vidarbha,Rice,Kharif,1025.1,7.9,28.92,41.14,22.87,1.92,56.7,37.6,6.82,317.2,48.0,397.7,31.8,52,17,6,2718.2,8.2,Low,72.8,High,13.5,Low,30.8,Low,1.805,4906.2,0.85425,0.0,0.7564107142857144,0.26572380952380953,0.8845999999999999,0.48923076923076925,78.0,0.428264,0.15167999999999998,63.727954670329666
7021,2010,Maharashtra,Nashik,Western Maharashtra,Rice,Kharif,807.7,1.0,26.1,34.47,17.05,0.6,66.7,37.4,6.83,198.2,17.6,342.0,23.0,17,41,7,1649.8,25.0,Low,12.8,Low,15.7,Low,18.7,Low,1.156,1907.5,0.6730833333333334,0.0,0.10928571428571429,0.3780476190476191,0.629125,0.35384615384615387,68.5,0.33564422222222223,0.006,62.54485958485958
7022,2015,Maharashtra,Ahmednagar,Western Maharashtra,Rice,Kharif,678.8,-15.1,24.91,36.18,16.99,-0.59,62.0,20.2,7.75,123.8,38.5,260.0,21.5,20,38,6,1562.2,40.6,Medium,21.5,Low,13.5,Low,27.5,Low,0.9,1406.6,0.5656666666666667,0.302,0.20969642857142856,0.5297238095238095,0.531125,0.33076923076923076,67.0,0.15235288888888887,0.08908999999999999,52.240215964590966
7023,2002,Maharashtra,Beed,Marathwada,Maize,Kharif,461.4,-34.1,26.01,36.72,20.59,-0.99,62.4,36.0,7.26,222.2,36.5,322.6,45.2,20,33,8,6135.7,23.4,Low,24.4,Low,18.0,Low,22.4,Low,1.669,10243.3,0.7098461538461538,0.682,0.3155714285714285,0.5649285714285714,0.675175,1.0044444444444445,65.0,0.34072615384615385,0.33759,73.53403113553114
7024,2008,Maharashtra,Jalgaon,Khandesh,Rice,Kharif,484.4,-32.7,26.04,36.28,15.66,-1.46,59.5,32.3,6.32,247.3,26.3,264.5,36.5,19,36,3,9377.7,39.9,Medium,21.3,Low,6.8,Low,25.5,Low,0.846,7931.5,0.4036666666666667,0.654,0.21014285714285724,0.5890190476190476,0.6083125,0.5615384615384615,59.5,0.17384577777777777,0.47742000000000007,58.91932081807082
7025,2023,Maharashtra,Washim,Vidarbha,Cotton,Kharif,912.6,-3.9,28.73,34.58,21.43,1.73,63.4,30.9,6.34,251.2,18.3,176.2,31.9,13,41,3,1918.5,10.2,Low,9.8,Low,6.8,Low,9.2,Low,0.177,339.9,1.14075,0.078,0.08357142857142857,0.4181142857142857,0.5291,0.7088888888888889,58.5,0.46998899999999993,-0.06747,69.40037301587301
7026,2020,Maharashtra,Ahmednagar,Western Maharashtra,Soybean,Kharif,655.8,-18.0,24.27,29.75,16.32,-1.23,68.2,45.9,7.46,291.8,38.5,326.2,31.1,0,37,4,6216.0,9.2,Low,0.0,Low,9.0,Low,6.1,Low,0.48,2981.7,0.8744,0.36,0.0,0.4504714285714286,0.705475,0.7775000000000001,43.0,0.5351328,0.2214,79.80616666666668
7027,2010,Maharashtra,Satara,Western Maharashtra,Rice,Kharif,829.4,3.7,24.58,30.57,13.01,-0.92,69.1,38.2,6.26,250.9,24.2,337.0,7.0,0,26,4,1946.7,20.2,Low,0.0,Low,9.0,Low,10.7,Low,1.128,2196.6,0.6911666666666666,0.0,0.0,0.3270952380952381,0.6288125,0.1076923076923077,32.0,0.3520342222222222,-0.03404,59.769540598290604
7028,2006,Maharashtra,Akola,Vidarbha,Maize,Kharif,805.6,-15.2,25.83,33.24,18.36,-1.17,47.8,47.0,6.87,383.9,41.2,316.3,24.8,7,31,7,8765.7,7.8,Low,5.2,Low,15.7,Low,8.9,Low,2.656,23281.7,1.2393846153846155,0.304,0.045,0.40779047619047615,0.8453375,0.5511111111111111,48.5,0.7766810256410257,0.17784,75.79756196581197
7029,2017,Maharashtra,Sangli,Western Maharashtra,Maize,Kharif,664.0,-17.0,25.49,35.34,16.21,-0.01,59.2,44.7,7.02,263.3,19.9,246.8,69.5,18,19,6,3217.2,4.8,Low,15.4,Low,13.5,Low,10.4,Low,2.09,6724.8,1.0215384615384615,0.34,0.20783928571428595,0.3319285714285714,0.6099625,1.5444444444444445,46.0,0.6088369230769232,0.0017000000000000001,80.64268635531135
7030,2011,Maharashtra,Mumbai Suburban,Konkan,Cotton,Kharif,1994.2,-20.2,28.33,38.03,16.19,1.33,77.4,52.9,7.62,346.8,31.1,187.3,33.2,34,0,11,5994.1,0.0,Low,42.2,Medium,93.1,High,37.2,Medium,0.08,479.5,2.49275,0.40399999999999997,0.42688392857142865,0.2818666666666666,0.6134,0.7377777777777779,50.5,1.7582196666666667,-0.26866,49.847796626984135
7031,2007,Maharashtra,Jalna,Marathwada,Maize,Kharif,842.5,20.4,26.25,33.74,21.2,-0.75,57.0,62.4,7.33,260.5,24.7,337.7,36.2,11,17,5,1273.2,4.2,Low,8.2,Low,11.2,Low,7.3,Low,2.167,2759.2,1.2961538461538462,0.0,0.07071428571428572,0.17865714285714285,0.6389125,0.8044444444444445,35.5,1.0784,-0.153,79.51052716727716
7032,2003,Maharashtra,Latur,Marathwada,Rice,Kharif,791.0,13.0,25.92,30.93,18.47,-1.08,52.7,29.1,7.23,380.3,23.3,191.0,37.7,0,33,7,2088.6,24.8,Low,0.0,Low,15.7,Low,14.4,Low,1.553,3244.5,0.6591666666666667,0.0,0.0,0.35672857142857145,0.6459374999999999,0.5800000000000001,43.5,0.2557566666666667,-0.1404,66.59819444444445
7033,2010,Maharashtra,Ahmednagar,Western Maharashtra,Soybean,Kharif,725.3,-9.3,27.81,38.84,22.13,2.31,62.2,55.2,6.57,221.8,28.3,298.7,39.2,24,20,3,903.8,5.0,Low,39.1,Medium,6.8,Low,16.7,Low,0.599,541.7,0.9670666666666666,0.18600000000000003,0.48703571428571457,0.27761428571428576,0.650725,0.9800000000000001,48.5,0.7117610666666667,-0.21483,79.4800753968254
7034,2008,Maharashtra,Gondia,Vidarbha,Cotton,Kharif,1125.7,18.5,27.98,38.77,20.2,0.98,61.1,60.5,7.04,208.5,29.7,348.4,27.9,40,0,9,4017.4,0.0,Low,50.7,Medium,28.9,Low,24.0,Low,0.178,717.1,1.407125,0.0,0.5163303571428574,0.12043333333333335,0.6730125,0.62,53.5,1.1350808333333333,0.1813,67.4632113095238
7035,2024,Maharashtra,Amravati,Vidarbha,Rice,Kharif,773.3,-18.6,28.4,37.6,19.6,1.4,54.6,38.0,6.67,115.7,36.6,168.8,28.0,21,23,6,2605.5,22.3,Low,30.0,Low,13.5,Low,22.6,Low,0.977,2544.9,0.6444166666666666,0.37200000000000005,0.3137500000000001,0.42410476190476193,0.5734625,0.4307692307692308,53.0,0.32650444444444443,-0.26039999999999996,59.585329059829064
7036,2018,Maharashtra,Kolhapur,Western Maharashtra,Maize,Kharif,712.5,-10.9,25.4,33.14,17.13,-0.1,70.5,42.0,6.9,264.3,30.4,385.2,24.7,0,27,6,4177.1,6.8,Low,0.0,Low,13.5,Low,6.2,Low,2.788,11647.1,1.0961538461538463,0.218,0.0,0.3773142857142857,0.7472875,0.5488888888888889,36.0,0.6138461538461538,0.0109,75.52096367521366
7037,2007,Maharashtra,Sindhudurg,Konkan,Wheat,Rabi,2942.8,17.7,28.14,35.57,21.92,1.14,86.6,53.3,7.02,284.2,38.5,453.3,66.1,10,0,19,1008.8,0.0,Low,10.6,Low,100.0,High,28.5,Low,0.08,80.7,3.0,0.0,0.4472232142857143,0.10623333333333335,0.8192750000000001,1.2018181818181817,38.5,2.1319999999999997,0.20177999999999996,58.89048511904762
7038,2005,Maharashtra,Osmanabad,Marathwada,Maize,Kharif,510.7,-27.0,27.86,36.81,24.09,0.86,54.1,42.1,6.63,250.1,14.1,337.4,38.7,25,60,4,1844.9,25.9,Low,28.7,Low,9.0,Low,22.6,Low,1.764,3254.5,0.7856923076923077,0.54,0.3539017857142859,0.6171095238095238,0.6242624999999999,0.8600000000000001,91.0,0.44103528205128206,-0.2322,72.03159500915753
7039,2023,Maharashtra,Mumbai Suburban,Konkan,Soybean,Kharif,2253.1,-9.9,28.62,36.72,18.71,1.62,82.9,62.1,6.86,204.4,26.4,337.9,35.8,28,0,13,6982.4,0.0,Low,30.4,Low,100.0,High,35.0,Medium,0.08,558.6,3.0,0.198,0.36699999999999994,0.1765,0.6711999999999999,0.8949999999999999,47.5,2.484,-0.16038,57.379000000000005
7040,2017,Maharashtra,Wardha,Vidarbha,Sugarcane,Annual,811.1,-14.6,27.58,37.93,17.75,0.58,62.3,28.0,7.54,262.8,33.3,443.7,90.7,37,44,3,1653.5,30.5,Low,43.8,Medium,6.8,Low,29.0,Low,48.462,80131.2,0.5407333333333334,0.292,0.37054464285714284,0.4567380952380952,0.7101,1.13375,85.5,0.20187377777777782,-0.08468,68.45605257936509
7041,2010,Maharashtra,Hingoli,Marathwada,Sugarcane,Annual,682.7,-2.5,26.68,36.06,21.44,-0.32,48.8,45.1,6.4,293.2,22.5,80.0,82.3,10,33,8,7390.9,31.7,Low,13.3,Low,18.0,Low,22.2,Low,29.527,218228.8,0.4551333333333334,0.05,0.06841071428571444,0.2762952380952381,0.5357500000000001,1.02875,55.0,0.2736868444444445,0.008,72.63439484126984
7042,2020,Maharashtra,Beed,Marathwada,Maize,Kharif,628.4,-10.2,27.36,36.76,20.21,0.36,45.0,43.8,7.06,255.7,31.3,374.3,39.9,14,40,4,420.8,10.8,Low,20.2,Low,9.0,Low,13.4,Low,2.108,887.0,0.9667692307692307,0.204,0.2797499999999999,0.4069285714285714,0.7209625000000001,0.8866666666666666,60.0,0.5645932307692306,-0.036719999999999996,79.08248717948719
7043,2020,Maharashtra,Kolhapur,Western Maharashtra,Wheat,Rabi,893.5,11.7,26.22,34.55,19.46,0.72,64.7,50.5,7.18,210.3,29.4,228.0,35.8,14,29,10,5214.5,7.2,Low,10.5,Low,43.1,Medium,17.3,Low,0.391,2038.1,1.787,0.0,0.4028124999999998,0.2701523809523809,0.5949375,0.6509090909090909,58.0,1.2032466666666666,0.08424,59.224744318181834
7044,2001,Maharashtra,Mumbai Suburban,Konkan,Wheat,Rabi,2558.8,2.4,26.68,34.19,18.23,-0.32,78.5,60.9,7.23,198.3,28.2,236.1,19.4,10,0,18,9930.2,0.0,Low,7.5,Low,100.0,High,27.5,Low,0.08,794.4,3.0,0.0,0.35234821428571417,0.12760000000000002,0.5792374999999998,0.3527272727272727,37.0,2.436,-0.00768,44.59407224025974
7045,2005,Maharashtra,Amravati,Vidarbha,Sugarcane,Annual,981.9,3.4,26.58,38.41,21.69,-0.42,71.9,24.2,8.58,80.0,27.0,251.1,73.8,31,19,5,7119.2,20.2,Low,42.0,Medium,11.2,Low,25.1,Low,26.384,187834.7,0.6546,0.0,0.36497321428571405,0.27696190476190474,0.33804999999999996,0.9225,57.5,0.21121759999999998,-0.01428,60.43306845238096
7046,2010,Maharashtra,Palghar,Konkan,Cotton,Kharif,2513.3,0.5,26.92,36.85,17.46,-0.08,55.8,66.4,6.54,300.2,29.4,332.7,36.1,30,0,16,1399.5,0.0,Low,32.7,Low,100.0,High,35.8,Medium,0.08,112.0,3.0,0.0,0.32004464285714296,0.09256666666666664,0.718475,0.8022222222222223,54.0,2.656,-0.0004,58.31994146825398
7047,2007,Maharashtra,Kolhapur,Western Maharashtra,Cotton,Kharif,697.7,-12.8,25.54,36.89,16.19,0.04,68.0,41.8,8.07,232.6,15.2,193.8,51.9,31,17,7,1187.6,4.2,Low,33.7,Low,15.7,Low,16.8,Low,0.196,232.6,0.872125,0.256,0.3292232142857143,0.3212238095238096,0.4095249999999999,1.1533333333333333,58.5,0.4860643333333333,-0.00512,72.26756845238096
7048,2012,Maharashtra,Kolhapur,Western Maharashtra,Soybean,Kharif,621.0,-22.4,25.66,36.03,19.09,0.16,57.9,20.4,6.5,131.2,34.5,245.4,27.5,11,50,6,2768.3,23.5,Low,13.9,Low,13.5,Low,17.8,Low,0.598,1656.7,0.828,0.44799999999999995,0.21027678571428582,0.6255857142857142,0.5897,0.6875,70.0,0.22521599999999997,-0.03584,64.96318154761904
7049,2002,Maharashtra,Nagpur,Vidarbha,Cotton,Kharif,1025.5,7.9,28.02,39.63,17.62,1.02,70.8,70.6,6.92,222.9,21.6,395.6,64.6,47,2,9,10242.4,0.5,Low,60.7,Medium,22.0,Low,25.7,Low,0.241,2469.9,1.281875,0.0,0.6204553571428574,0.05863809523809527,0.6801125,1.4355555555555555,62.5,1.2066716666666668,0.08058,78.42416964285715
7050,2007,Maharashtra,Washim,Vidarbha,Sugarcane,Annual,593.2,-37.6,28.82,34.83,20.28,1.82,66.6,43.9,6.58,398.2,16.4,270.5,84.1,11,23,2,8635.4,33.3,Low,8.2,Low,4.5,Low,17.8,Low,58.201,502585.2,0.3954666666666667,0.752,0.07071428571428572,0.48133809523809523,0.688625,1.05125,37.0,0.23147982222222221,-0.68432,74.34289682539683
7051,2024,Maharashtra,Nagpur,Vidarbha,Cotton,Kharif,1156.6,21.8,26.88,36.78,18.64,-0.12,58.0,63.6,5.77,274.2,21.3,195.4,37.2,27,2,6,4285.2,0.5,Low,30.0,Low,24.3,Low,16.2,Low,0.216,925.8,1.4457499999999999,0.0,0.29594642857142867,0.10937142857142856,0.49682499999999996,0.8266666666666668,38.0,1.2259959999999999,-0.026160000000000003,71.56147023809524
7052,2018,Maharashtra,Aurangabad,Marathwada,Maize,Kharif,675.5,-3.5,26.86,32.33,15.81,-0.14,69.9,43.2,6.51,235.3,36.5,276.6,9.6,0,33,4,6696.2,8.2,Low,0.0,Low,9.0,Low,5.7,Low,1.701,11392.2,1.0392307692307692,0.07,0.0,0.36232857142857144,0.6816125,0.21333333333333332,39.0,0.5985969230769231,0.004900000000000001,68.76507051282051
7053,2022,Maharashtra,Buldhana,Vidarbha,Cotton,Kharif,849.9,-10.5,26.53,34.45,19.26,-0.47,52.2,48.8,7.29,173.5,17.5,362.2,8.0,19,17,5,7104.8,4.2,Low,14.2,Low,11.2,Low,9.3,Low,0.237,1682.1,1.062375,0.21,0.12214285714285715,0.3256904761904762,0.5657874999999999,0.17777777777777778,43.5,0.691252,0.04935,65.01291269841268
7054,2009,Maharashtra,Gondia,Vidarbha,Rice,Kharif,794.5,-16.4,27.56,37.09,19.58,0.56,67.8,46.0,6.22,115.4,20.6,185.6,45.8,30,26,2,11201.6,22.0,Low,34.0,Low,4.5,Low,21.6,Low,1.094,12259.9,0.6620833333333334,0.32799999999999996,0.33654464285714314,0.3770952380952381,0.445425,0.7046153846153845,59.0,0.4060777777777778,-0.09183999999999999,64.58736027167276
7055,2014,Maharashtra,Buldhana,Vidarbha,Soybean,Kharif,821.4,-13.5,27.69,37.03,21.3,0.69,72.0,46.7,7.0,370.1,24.8,132.8,3.0,24,27,6,11821.4,6.8,Low,29.2,Low,13.5,Low,15.8,Low,0.774,9145.8,1.0952,0.27,0.36259821428571437,0.40154761904761904,0.6467125,0.075,60.0,0.6819445333333334,-0.09315,59.86194345238096
7056,2005,Maharashtra,Aurangabad,Marathwada,Wheat,Rabi,967.4,38.2,27.33,36.43,19.02,0.33,55.9,48.2,7.08,356.4,15.5,367.1,57.6,23,10,5,14345.0,2.5,Low,25.1,Low,39.2,Medium,19.2,Low,0.263,3774.2,1.9347999999999999,0.0,0.5899196428571429,0.17459047619047618,0.6988,1.0472727272727274,40.5,1.2434314666666666,0.12606,62.400538690476196
7057,2024,Maharashtra,Ahmednagar,Western Maharashtra,Cotton,Kharif,812.9,1.6,25.81,35.79,18.99,0.31,55.3,44.7,6.05,283.1,50.7,128.8,26.6,11,33,4,10260.2,8.2,Low,12.6,Low,9.0,Low,9.9,Low,0.245,2517.5,1.016125,0.0,0.12502678571428566,0.3158285714285714,0.6475875,0.5911111111111111,50.0,0.6056105,0.00496,74.54982043650793
7058,2005,Maharashtra,Nagpur,Vidarbha,Cotton,Kharif,1062.9,11.9,28.19,35.65,18.95,1.19,55.2,66.4,6.73,320.5,23.4,276.3,12.4,20,0,8,1482.0,0.0,Low,18.5,Low,22.3,Low,11.7,Low,0.232,343.1,1.3286250000000002,0.0,0.17325892857142847,0.11626666666666666,0.6967125000000001,0.27555555555555555,32.0,1.1762760000000003,0.14160999999999999,69.07606051587302
7059,2011,Maharashtra,Solapur,Western Maharashtra,Wheat,Rabi,940.8,17.6,25.02,35.31,14.9,-0.48,49.5,58.5,7.45,199.0,23.5,407.4,46.5,16,17,7,1572.1,4.2,Low,13.7,Low,41.1,Medium,16.6,Low,0.443,695.8,1.8816,0.0,0.46791964285714305,0.18135714285714283,0.6143249999999999,0.8454545454545455,43.5,1.467648,-0.08448,63.083462932900424
7060,2006,Maharashtra,Nagpur,Vidarbha,Maize,Kharif,861.7,-9.3,27.52,33.82,21.49,0.52,74.3,50.7,7.52,363.4,49.9,176.6,1.7,12,23,3,587.6,5.8,Low,9.0,Low,6.8,Low,7.1,Low,1.697,997.4,1.3256923076923077,0.18600000000000003,0.07714285714285715,0.3429714285714286,0.724925,0.03777777777777778,39.5,0.8961680000000001,-0.04836,62.18870757020757
7061,2010,Maharashtra,Nashik,Western Maharashtra,Soybean,Kharif,724.5,-9.4,26.54,32.16,15.16,1.04,64.7,37.6,7.14,208.6,5.7,340.9,38.9,0,21,4,11743.7,5.2,Low,0.0,Low,9.0,Low,4.5,Low,0.73,8578.6,0.966,0.188,0.0,0.34156666666666663,0.536825,0.9724999999999999,27.0,0.48428800000000005,-0.09776000000000001,79.6465
7062,2024,Maharashtra,Ahmednagar,Western Maharashtra,Soybean,Kharif,889.0,11.1,25.05,35.63,16.52,-0.45,60.4,45.1,6.33,288.3,23.6,309.6,44.3,9,29,2,4309.3,7.2,Low,10.2,Low,4.5,Low,7.5,Low,0.625,2693.1,1.1853333333333333,0.0,0.16991964285714306,0.27965238095238093,0.6442375,1.1075,41.0,0.7127804444444444,-0.04995,79.27373313492063
7063,2008,Maharashtra,Beed,Marathwada,Rice,Kharif,635.8,-9.2,26.81,37.18,18.3,-0.19,54.5,32.0,6.0,320.9,31.0,98.9,24.8,30,49,6,2832.2,35.6,Medium,34.5,Medium,13.5,Low,29.7,Low,1.262,3573.1,0.5298333333333333,0.184,0.3427321428571428,0.4929333333333333,0.5550125,0.38153846153846155,88.0,0.2260622222222222,0.01748,54.28725931013432
7064,2019,Maharashtra,Nanded,Marathwada,Cotton,Kharif,728.7,4.1,27.2,36.91,19.56,0.2,46.5,40.8,7.4,363.5,23.6,264.0,31.9,31,25,6,7883.9,6.2,Low,33.7,Low,13.5,Low,17.1,Low,0.266,2098.5,0.9108750000000001,0.0,0.33059821428571406,0.28924285714285713,0.6521874999999999,0.7088888888888889,65.0,0.49551599999999996,0.008199999999999999,71.6571378968254
7065,2020,Maharashtra,Beed,Marathwada,Cotton,Kharif,894.3,27.8,26.3,35.21,19.17,-0.7,53.7,43.1,7.92,315.9,23.2,375.1,37.8,9,14,7,1047.5,3.5,Low,7.9,Low,15.7,Low,8.0,Low,0.282,294.9,1.117875,0.0,0.07229464285714292,0.22853333333333334,0.6109875,0.84,33.5,0.6424055000000001,-0.1946,77.46408035714285
7066,2009,Maharashtra,Palghar,Konkan,Cotton,Kharif,2068.2,-17.3,27.14,35.73,16.69,0.14,67.7,73.3,7.52,297.9,29.6,274.1,42.7,14,0,10,7791.8,0.0,Low,14.5,Low,95.9,High,28.8,Low,0.08,623.3,2.58525,0.34600000000000003,0.1401874999999998,0.18406666666666668,0.6312375,0.948888888888889,29.0,2.5266509999999998,-0.024220000000000002,64.04638194444445
7067,2020,Maharashtra,Hingoli,Marathwada,Cotton,Kharif,893.4,27.6,28.68,36.21,22.19,1.68,75.3,53.4,7.29,264.4,48.2,382.4,25.5,24,10,8,4500.4,2.5,Low,24.7,Low,18.0,Low,13.7,Low,0.261,1172.6,1.11675,0.0,0.23747321428571438,0.18935714285714286,0.7862,0.5666666666666667,46.0,0.7951259999999999,0.46368000000000004,75.78940178571429
7068,2017,Maharashtra,Osmanabad,Marathwada,Sugarcane,Annual,818.0,16.9,28.19,36.62,21.32,1.19,37.2,36.8,6.85,398.2,44.7,414.1,100.0,31,22,1,1571.0,22.7,Low,32.2,Low,2.2,Low,20.7,Low,71.977,113075.4,0.5453333333333333,0.0,0.24191071428571412,0.22161904761904763,0.923175,1.25,54.5,0.26757688888888886,0.20110999999999998,77.07039484126985
7069,2020,Maharashtra,Thane,Konkan,Soybean,Kharif,2974.4,19.0,26.38,31.35,19.26,-0.62,80.5,65.2,6.92,286.7,13.1,275.1,48.4,0,0,18,10904.7,0.0,Low,0.0,Low,100.0,High,25.0,Low,0.08,872.4,3.0,0.0,0.0,0.08426666666666666,0.6172375,1.21,27.0,2.608,-0.11779999999999999,64.73141666666668
7070,2022,Maharashtra,Raigad,Konkan,Wheat,Rabi,2486.1,-0.6,27.6,38.54,17.43,0.6,66.2,71.6,7.0,201.5,5.0,536.0,72.8,30,0,14,7290.7,0.0,Low,42.0,Medium,100.0,High,38.9,Medium,0.08,583.3,3.0,0.012,0.7799821428571428,0.04273333333333336,0.6259374999999999,1.3236363636363635,51.0,2.864,-0.0036,54.912351190476194
7071,2017,Maharashtra,Latur,Marathwada,Soybean,Kharif,627.8,-10.3,28.7,36.64,17.41,1.7,58.0,37.0,7.03,305.8,29.5,457.8,22.2,10,40,6,18387.6,10.8,Low,16.5,Low,13.5,Low,13.4,Low,0.795,14609.2,0.8370666666666666,0.20600000000000002,0.24578571428571433,0.4479952380952381,0.788775,0.5549999999999999,59.0,0.41295288888888887,-0.1751,70.33982539682539
7072,2005,Maharashtra,Beed,Marathwada,Wheat,Rabi,717.4,2.5,27.97,39.08,20.38,0.97,63.4,56.5,7.32,295.8,31.4,270.5,48.8,21,21,5,8546.0,5.2,Low,38.2,Medium,14.2,Low,18.4,Low,0.298,2549.5,1.4347999999999999,0.0,0.75925,0.20286666666666667,0.662125,0.8872727272727272,49.5,1.0808826666666667,0.024249999999999997,67.41920454545455
